city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target,experience_is_missing,education_level_is_missing,last_new_job_is_missing,company_size_is_missing,gender_is_missing,enrolled_university_is_missing,major_discipline_is_missing,company_type_is_missing
0.698,1,1,2,3,2,2,0,1,0,28,0,0,1,0,0,1,0,1,0
0.92,1,1,2,3,4,2,3,0,1,34,0,0,0,0,0,0,0,0,0
0.722,1,0,0,3,2,2,3,1,2,102,0,0,1,0,1,0,0,1,0
0.92,1,0,0,4,1,8,7,4,1,100,0,0,0,0,0,0,0,0,0
0.92,1,1,0,3,4,3,3,4,1,98,0,0,0,0,0,0,0,0,0
0.55,1,1,0,3,4,4,1,2,1,35,1,0,0,0,0,0,0,0,1
0.92,1,1,1,4,4,21,2,4,2,50,0,0,0,0,0,0,0,0,0
0.92,1,0,2,2,2,5,3,2,3,98,1,0,0,0,1,0,0,1,1
0.624,1,1,2,3,4,1,2,4,0,10,1,0,0,0,0,0,0,0,0
0.804,1,1,0,3,4,17,3,4,1,16,0,0,0,0,0,0,0,0,0
0.795,1,1,1,3,4,5,0,2,1,80,0,0,0,0,0,0,0,0,0
0.754,1,1,0,3,4,6,1,4,1,7,0,0,0,0,0,0,0,0,0
0.884,1,1,0,3,4,18,0,3,5,92,0,0,0,0,0,0,0,0,0
0.92,1,1,0,3,4,21,4,4,5,40,0,0,0,0,0,0,0,0,0
0.92,1,1,0,3,2,9,3,5,4,16,0,0,0,0,0,0,0,0,0
0.924,1,0,2,3,4,2,3,2,2,34,0,0,0,1,1,1,0,0,1
0.856,1,1,0,3,4,9,3,4,1,10,0,0,0,0,0,1,0,0,0
0.794,1,1,1,3,4,4,3,4,3,39,0,0,0,0,0,0,0,0,0
0.926,1,1,0,4,4,21,4,4,5,4,0,0,0,0,0,1,0,0,0
0.91,1,0,2,1,2,1,3,2,0,7,0,0,0,0,1,0,0,1,1
0.884,1,1,0,4,4,16,2,4,5,120,0,0,0,0,0,0,0,0,0
0.624,1,1,0,3,4,6,1,4,2,70,1,0,0,0,0,0,0,0,0
0.743,1,1,1,3,4,8,2,4,1,88,0,0,0,0,0,0,0,0,0
0.92,1,0,2,3,3,7,5,4,1,60,0,0,0,0,0,0,0,0,0
0.92,1,1,0,3,1,4,1,4,1,13,0,0,0,0,0,0,0,0,0
0.92,0,1,0,3,4,21,7,4,1,69,0,0,0,0,0,0,0,0,0
0.91,1,1,0,5,4,21,6,4,1,30,0,0,0,0,0,0,0,0,0
0.926,1,1,0,4,4,21,4,4,5,268,0,0,0,0,0,0,0,0,0
0.624,1,0,0,3,4,10,1,4,1,33,1,0,0,0,0,0,0,0,0
0.91,1,1,0,4,4,21,5,4,1,82,0,0,0,0,0,0,0,0,0
0.92,0,1,0,3,4,6,2,4,1,36,0,0,0,0,0,0,0,0,0
0.666,1,1,0,4,1,4,1,0,1,12,0,0,0,0,0,0,0,0,0
0.558,1,0,0,3,4,6,3,2,1,21,0,0,0,0,1,0,0,0,1
0.92,1,0,0,3,4,9,7,4,5,68,0,0,0,0,0,0,0,0,0
0.92,0,1,0,3,4,15,2,4,1,51,0,0,0,0,0,0,0,0,0
0.827,1,1,0,4,2,21,1,4,4,34,0,0,0,0,0,0,0,1,0
0.624,1,1,2,3,4,10,6,4,1,242,0,1,0,0,0,1,0,0,0
0.762,1,0,2,3,4,4,3,2,0,113,1,0,0,0,1,0,0,0,1
0.92,1,1,0,3,4,21,3,2,1,42,0,0,0,0,1,0,0,0,1
0.698,1,0,0,1,2,7,3,2,0,85,0,0,0,0,1,0,0,1,1
0.843,1,0,0,3,2,4,3,2,0,62,0,0,1,0,1,1,0,1,1
0.926,1,1,0,2,2,21,0,4,0,34,0,0,0,0,0,0,0,1,0
0.624,1,1,0,3,4,3,3,4,1,53,1,0,0,0,0,0,0,0,0
0.924,1,1,0,3,4,5,3,0,1,128,0,0,0,0,0,1,0,0,0
0.91,1,1,0,3,4,6,0,4,4,35,0,0,0,0,0,0,0,0,0
0.92,1,1,0,3,4,8,5,4,5,14,0,0,0,0,0,0,0,0,0
0.74,1,1,0,5,4,9,1,2,1,144,0,0,0,0,0,0,0,0,0
0.92,1,1,0,3,4,15,7,4,5,31,1,0,0,0,0,0,0,0,0
0.92,1,1,0,3,4,8,2,2,5,25,0,0,0,0,0,1,0,0,1
0.92,1,1,0,4,1,21,3,4,1,54,0,0,0,0,0,1,0,0,0
0.92,1,1,1,3,4,3,3,4,1,81,1,0,0,0,0,0,0,0,0
0.91,1,0,0,2,2,4,3,2,1,52,0,0,0,0,1,1,0,1,1
0.926,1,1,0,3,4,5,2,4,1,6,0,0,0,0,0,1,0,0,0
0.92,1,0,0,1,2,7,3,2,1,32,0,0,0,0,1,1,0,1,1
0.624,1,1,0,3,4,6,7,4,3,23,1,0,0,0,0,0,0,0,0
0.884,1,1,0,3,4,16,2,3,4,75,0,0,0,0,0,0,0,0,0
0.926,0,1,0,5,4,17,3,4,3,156,1,0,0,0,0,0,0,0,0
0.92,1,1,0,3,4,3,7,4,1,17,0,0,0,0,0,0,0,0,0
0.807,1,0,0,4,4,10,3,2,1,30,1,0,0,0,1,0,0,0,1
0.924,1,1,0,3,4,15,3,4,5,17,0,0,0,0,0,0,0,0,0
0.925,1,1,0,3,2,7,1,4,4,80,1,0,1,0,0,0,0,1,0
0.92,1,1,0,3,2,21,4,4,2,39,0,0,0,0,0,0,0,0,0
0.926,1,1,0,2,2,21,7,4,5,51,0,0,0,0,0,0,0,1,0
0.624,1,1,0,4,4,9,5,4,5,52,0,0,0,0,0,0,0,0,0
0.91,1,1,0,4,4,21,7,4,0,29,0,0,0,0,0,0,0,0,0
0.55,1,1,0,3,4,6,0,4,2,138,0,0,0,0,0,1,0,0,0
0.624,1,1,2,3,4,6,4,4,0,12,0,0,0,0,0,0,0,0,0
0.624,1,0,2,3,4,0,3,2,0,20,1,0,0,0,1,1,0,0,1
0.92,1,0,2,2,2,6,3,2,1,82,0,0,0,0,1,0,0,1,1
0.92,1,0,0,3,4,19,3,2,4,21,1,0,0,0,1,1,0,0,1
0.92,1,0,0,3,4,6,6,4,5,18,0,0,0,0,0,0,0,0,0
0.624,1,1,0,3,4,11,7,4,5,7,1,0,0,0,0,0,0,0,0
0.624,1,1,0,3,5,0,1,4,1,5,1,0,0,0,0,1,0,0,0
0.926,1,1,0,2,2,7,3,2,2,41,0,0,0,0,1,0,0,1,1
0.939,1,0,0,3,4,3,5,4,2,184,0,0,0,0,0,0,0,0,0
0.92,0,1,0,4,2,10,7,1,1,34,0,0,0,0,0,0,0,0,0
0.92,1,1,0,3,4,7,2,4,1,27,0,0,0,0,0,0,0,0,0
0.899,0,0,2,2,2,2,6,4,1,168,0,0,0,0,0,0,0,1,0
0.855,1,1,0,2,2,16,2,4,2,34,0,0,0,0,0,0,0,1,0
0.487,1,0,2,3,4,3,3,2,0,55,1,0,0,0,1,1,0,0,1
0.897,1,1,0,3,4,13,3,4,1,31,0,0,0,0,0,0,0,0,0
0.92,1,1,0,4,4,21,3,2,5,34,0,0,0,0,1,0,0,0,1
0.899,1,1,2,3,4,10,0,3,2,108,0,0,0,0,0,0,0,0,0
0.92,1,1,0,3,5,5,2,2,2,154,0,0,0,0,0,1,0,0,1
0.926,1,1,2,4,4,8,3,4,2,15,1,0,0,0,0,0,0,0,0
0.91,0,0,0,3,4,5,3,2,1,100,0,0,0,0,1,0,0,0,1
0.624,0,0,2,2,2,3,3,2,0,26,1,0,0,0,1,0,0,1,1
0.794,1,1,2,4,4,1,0,4,1,108,0,0,0,0,0,0,0,0,0
0.624,1,1,2,3,4,2,3,2,1,10,0,0,0,0,1,0,0,0,1
0.91,1,1,0,3,4,13,0,4,1,63,0,0,0,0,0,1,0,0,0
0.624,1,1,0,3,4,8,7,4,2,91,0,0,0,1,0,1,0,0,0
0.558,1,1,1,3,4,3,2,4,2,330,0,0,0,0,0,0,0,0,0
0.926,1,1,0,4,4,21,5,4,5,74,0,0,0,0,0,0,0,0,0
0.843,1,1,0,3,4,11,3,2,1,198,0,0,0,0,1,0,0,0,1
0.91,1,1,2,2,2,4,3,2,1,144,0,0,0,0,1,0,0,1,1
0.624,1,0,2,2,2,3,3,2,0,129,1,0,0,0,1,0,0,1,1
0.91,1,1,0,3,4,21,2,4,5,105,0,0,0,0,0,0,0,0,0
0.91,1,1,0,3,4,18,2,2,1,28,0,0,0,0,0,1,0,0,1
0.558,1,1,1,3,4,14,3,2,1,4,0,0,0,0,1,0,0,0,1
0.923,1,1,0,4,4,21,2,4,4,12,0,0,0,0,0,0,0,0,0
0.897,1,0,2,3,4,2,3,2,0,36,0,0,0,0,1,0,0,0,1
0.866,1,1,2,3,4,5,3,4,1,48,1,0,0,0,0,0,0,0,0
0.92,1,1,0,3,4,21,2,4,5,23,0,0,0,0,0,1,0,0,0
0.92,1,1,0,3,4,15,5,0,5,90,0,0,0,0,0,0,0,0,0
0.91,1,0,0,1,2,6,3,2,0,3,0,0,0,0,1,1,0,1,1
0.698,1,0,0,3,4,9,3,4,3,13,0,0,0,0,0,1,0,0,0
0.624,1,1,0,4,4,4,1,4,2,30,1,0,0,0,0,0,0,0,0
0.727,1,1,0,3,4,1,3,2,1,43,1,0,0,0,1,1,0,0,1
0.843,1,1,0,4,4,7,6,4,0,43,0,0,0,0,0,0,0,0,0
0.91,1,1,0,4,4,15,3,2,1,56,0,0,0,0,1,0,0,0,1
0.92,1,0,0,4,4,9,5,4,1,12,0,0,0,0,0,1,0,0,0
0.92,1,1,0,3,4,21,6,4,2,184,0,0,0,0,0,0,0,0,0
0.624,1,1,0,3,4,4,3,4,2,12,0,0,0,0,0,0,0,0,0
0.698,1,1,1,4,4,10,3,2,3,18,0,0,0,0,1,0,0,0,1
0.624,1,1,0,3,4,15,5,4,2,166,0,0,0,0,0,0,0,0,0
0.92,1,1,0,5,4,21,1,3,1,202,0,0,0,0,0,0,0,0,0
0.92,1,1,0,4,1,21,2,4,5,92,0,0,0,0,0,0,0,0,0
0.448,1,0,2,3,5,2,4,1,2,154,1,0,0,0,0,1,0,0,0
0.92,1,1,1,3,4,16,1,2,2,336,0,0,0,0,0,0,0,0,0
0.74,1,1,0,3,4,6,2,4,2,44,0,0,0,0,0,1,0,0,0
0.794,1,1,0,3,4,12,2,4,5,25,0,0,0,0,0,0,0,0,0
0.624,1,1,0,3,4,5,5,4,1,89,0,0,0,0,0,0,0,0,0
0.91,1,1,2,5,4,14,4,1,1,26,0,0,0,0,0,1,0,0,0
0.92,1,0,0,3,4,15,4,1,3,286,0,0,0,0,0,0,0,0,0
0.899,1,1,0,3,4,18,0,3,1,112,0,0,0,0,0,0,0,0,0
0.897,1,1,0,4,4,21,0,0,2,37,1,0,0,0,0,0,0,0,0
0.738,1,1,0,3,4,8,6,4,1,17,1,0,0,0,0,0,0,0,0
0.887,1,1,0,2,2,16,4,4,5,178,0,0,0,0,0,1,0,1,0
0.923,1,1,1,4,4,6,7,4,5,10,0,0,0,0,0,0,0,0,0
0.767,0,0,0,4,4,3,3,2,1,26,0,0,0,0,1,0,0,0,1
0.682,1,0,2,3,4,3,3,2,0,23,0,0,0,0,1,1,0,0,1
0.92,1,1,0,4,4,21,5,0,5,101,0,0,0,0,0,0,0,0,0
0.624,1,1,0,4,4,10,3,4,4,44,1,0,0,0,0,1,0,0,0
0.92,1,0,2,3,4,5,3,4,2,24,0,0,0,1,0,1,0,0,0
0.92,1,0,2,3,4,2,5,4,1,138,0,0,0,0,0,1,0,0,0
0.887,1,0,0,1,2,6,3,2,0,34,0,0,0,0,1,1,0,1,1
0.624,1,1,0,3,4,10,1,3,2,20,1,0,0,0,0,0,0,0,0
0.926,1,1,2,3,4,3,3,2,2,29,1,0,0,0,1,0,0,0,1
0.84,1,1,0,3,4,17,3,4,5,20,0,0,0,0,0,0,0,0,0
0.926,1,0,1,3,4,2,0,2,0,184,0,0,0,0,0,0,0,0,1
0.92,1,1,0,3,4,14,2,4,5,45,0,0,0,0,0,1,0,0,0
0.698,1,1,0,3,4,21,1,4,5,86,0,0,0,0,0,0,0,0,0
0.698,1,0,0,3,4,1,5,2,1,70,1,0,0,0,0,0,0,0,1
0.624,1,0,2,3,4,4,1,4,0,20,0,0,0,0,0,1,0,0,0
0.92,1,1,0,3,4,10,3,5,5,10,0,0,0,0,0,0,0,0,0
0.92,1,1,0,2,2,6,3,4,5,22,0,0,0,0,0,1,0,1,0
0.624,1,1,0,3,4,6,3,4,1,20,1,0,0,0,0,1,0,0,0
0.624,1,1,2,3,4,6,2,1,1,216,1,0,0,0,0,1,0,0,0
0.92,1,1,0,3,4,5,7,4,2,40,0,0,0,0,0,1,0,0,0
0.939,1,1,0,3,4,17,2,4,3,71,0,0,0,0,0,0,0,0,0
0.92,2,1,0,3,4,7,3,4,2,22,0,0,0,0,0,0,0,0,0
0.92,1,1,0,3,1,21,7,4,4,85,0,0,0,0,0,0,0,0,0
0.754,1,1,0,3,4,4,6,5,3,62,0,0,0,0,0,1,0,0,0
0.855,1,1,2,3,4,4,7,4,1,13,0,0,0,0,0,0,0,0,0
0.84,1,1,0,4,4,6,2,4,1,29,1,0,0,0,0,1,0,0,0
0.92,0,1,0,3,1,1,2,3,1,15,0,0,0,0,0,0,0,0,0
0.924,1,1,0,3,2,12,3,2,0,48,0,0,1,0,1,1,0,1,1
0.926,1,0,2,3,0,8,3,2,2,18,1,0,0,0,1,0,0,0,1
0.92,1,1,0,3,4,17,2,3,4,11,0,0,0,0,0,0,0,0,0
0.91,1,0,0,3,4,6,3,4,1,8,1,0,0,0,0,0,0,0,0
0.884,1,0,2,3,4,2,3,2,1,20,0,0,0,0,1,0,0,0,1
0.887,1,1,1,3,4,7,0,4,1,25,0,0,0,0,0,0,0,0,0
0.624,1,1,0,3,4,8,1,2,1,4,0,0,0,0,0,0,0,0,0
0.92,1,0,0,2,2,9,3,2,0,144,0,0,0,0,1,0,0,1,1
0.698,1,0,0,3,4,4,7,4,1,138,1,0,0,0,0,1,0,0,0
0.754,0,0,0,3,4,6,7,4,2,23,0,0,0,0,0,0,0,0,0
0.804,0,1,0,5,4,17,3,2,2,91,0,0,0,0,1,0,0,0,1
0.924,1,1,0,1,2,15,3,4,2,58,0,0,0,0,0,0,0,1,0
0.92,1,0,2,3,4,3,1,3,1,123,0,0,0,0,0,1,0,0,0
0.92,1,1,0,3,4,15,3,2,2,112,1,0,0,0,1,0,0,0,1
0.624,1,0,0,3,4,2,7,4,2,48,0,0,0,0,0,1,0,0,0
0.89,1,1,1,3,4,5,3,2,1,14,0,0,0,0,1,0,0,0,1
0.92,1,1,1,4,4,15,5,4,1,57,0,0,0,0,0,0,0,0,0
0.92,1,1,0,3,5,21,2,4,5,13,0,0,0,0,0,0,0,0,0
0.897,1,0,0,4,4,7,1,2,1,24,0,0,0,0,0,0,0,0,0
0.92,1,1,0,3,4,21,7,0,3,136,0,0,0,0,0,0,0,0,0
0.899,1,1,0,3,4,20,6,4,1,30,0,0,0,0,0,0,0,0,0
0.92,1,1,0,4,2,21,3,4,5,10,0,0,0,0,0,0,0,0,0
0.865,1,1,0,3,4,14,2,3,1,140,0,0,0,0,0,0,0,0,0
0.624,1,1,0,3,4,3,7,4,1,47,0,0,0,0,0,0,0,0,0
0.624,1,1,0,3,4,7,3,2,1,220,1,0,0,0,0,0,0,0,0
0.92,0,1,0,2,2,21,0,4,5,10,0,0,0,0,0,0,0,1,0
0.92,0,0,0,3,2,1,3,2,1,48,1,0,0,0,1,0,0,0,1
0.55,1,1,0,3,4,3,3,2,1,161,0,0,0,0,1,1,0,0,1
0.89,1,1,0,3,4,21,1,4,1,61,0,0,0,0,0,1,0,0,0
0.855,1,1,0,3,4,12,5,4,1,47,0,0,0,0,0,0,0,0,0
0.91,1,1,2,3,4,21,1,4,5,52,0,0,0,0,0,0,0,0,0
0.83,1,1,0,4,4,9,2,4,1,66,0,0,0,0,0,0,0,0,0
0.689,1,0,2,3,4,2,3,2,1,39,0,0,0,0,0,0,0,0,1
0.92,1,1,0,3,4,10,7,4,1,52,0,0,0,0,0,0,0,0,0
0.92,1,0,0,1,2,3,3,2,0,111,0,0,0,0,1,0,0,1,1
0.92,1,0,2,3,0,1,5,0,1,95,1,0,0,0,0,0,0,0,0
0.92,1,0,2,3,4,1,3,2,0,112,0,0,0,0,1,0,0,0,1
0.896,1,1,0,3,4,16,3,2,4,244,0,0,0,0,1,0,0,0,1
0.896,1,0,2,2,2,4,3,2,0,168,0,0,0,0,1,0,0,1,1
0.698,1,1,0,3,2,10,3,2,5,118,1,1,1,0,1,1,0,1,1
0.91,1,1,0,4,4,21,6,4,5,124,0,0,0,0,0,0,0,0,0
0.92,1,1,0,3,4,20,2,3,4,43,0,0,0,0,0,0,0,0,0
0.624,1,1,0,4,4,10,7,4,0,14,0,0,0,0,0,0,0,0,0
0.897,1,1,0,4,4,21,1,4,5,254,0,0,0,0,0,0,0,0,0
0.939,1,1,0,3,4,21,2,4,4,320,0,0,0,0,0,0,0,0,0
0.926,1,1,0,4,4,21,7,4,1,32,0,0,0,0,0,0,0,0,0
0.92,0,1,0,3,4,21,7,4,1,98,0,0,0,0,0,0,0,0,0
0.804,1,1,0,4,4,21,2,4,2,2,0,0,0,0,0,1,0,0,0
0.92,1,1,0,4,4,2,3,2,1,33,1,0,0,0,1,0,0,0,1
0.939,1,0,0,5,4,21,4,0,5,106,0,0,0,0,0,0,0,0,0
0.92,1,0,2,4,4,15,1,4,1,10,0,0,0,0,0,0,0,0,0
0.92,1,1,0,3,4,21,3,2,5,129,0,0,0,0,1,0,0,0,1
0.55,0,1,0,4,4,11,3,4,0,51,0,0,0,0,0,0,0,0,0
0.847,1,1,0,3,4,5,0,4,1,67,0,0,0,0,0,1,0,0,0
0.91,1,1,0,3,4,21,0,4,5,99,0,0,0,0,0,1,0,0,0
0.727,1,1,2,2,2,1,2,3,0,23,0,0,0,0,0,0,0,1,0
0.92,1,1,0,3,4,21,2,3,1,151,0,0,0,0,0,0,0,0,0
0.92,1,1,0,4,1,21,3,2,2,84,0,0,0,0,1,0,0,0,1
0.92,1,1,0,3,4,21,7,0,2,242,0,0,0,0,0,1,0,0,0
0.92,1,1,0,3,4,6,7,4,2,220,0,0,0,0,0,0,0,0,0
0.92,1,1,0,3,4,21,1,4,0,31,0,0,0,0,0,0,0,0,0
0.91,1,0,0,4,1,13,3,2,0,62,0,0,0,0,1,1,0,0,1
0.855,1,1,0,3,4,6,1,4,3,12,0,0,0,0,0,0,0,0,0
0.789,1,1,2,4,4,9,1,4,4,6,1,0,0,0,0,1,0,0,0
0.624,1,1,0,3,4,15,3,4,4,22,0,0,0,0,0,1,0,0,0
0.767,1,0,2,3,4,4,3,2,1,13,1,0,0,0,1,0,0,0,1
0.92,1,0,2,3,4,3,7,2,1,25,0,0,0,0,0,1,0,0,1
0.92,1,1,0,4,4,7,2,4,2,168,0,0,0,0,0,1,0,0,0
0.926,1,1,0,4,4,21,3,4,5,24,0,0,0,0,0,1,0,0,0
0.579,1,1,0,3,4,9,3,2,1,2,0,0,0,0,1,1,0,0,1
0.897,1,1,0,4,4,19,1,4,5,42,0,0,0,0,0,0,0,0,0
0.624,0,1,1,3,4,18,1,2,0,38,0,0,0,0,0,0,0,0,1
0.92,1,1,2,3,4,10,5,4,2,90,1,0,0,0,0,0,0,0,0
0.92,0,1,0,3,4,21,0,4,1,7,0,0,0,0,0,0,0,0,0
0.624,1,1,0,3,4,7,7,1,1,40,1,0,0,0,0,1,0,0,0
0.91,1,1,0,3,4,14,3,4,1,156,0,0,0,0,0,0,0,0,0
0.92,1,1,0,3,4,17,2,4,5,41,1,0,0,0,0,0,0,0,0
0.92,1,1,0,3,4,3,2,4,1,194,0,0,0,0,0,0,0,0,0
0.855,1,1,0,3,4,12,3,2,1,95,0,0,0,0,1,0,0,0,1
0.92,0,0,0,4,1,2,5,1,2,72,0,0,0,0,0,0,0,0,0
0.624,1,0,2,3,4,2,3,2,0,146,0,0,0,0,1,0,0,0,1
0.91,1,1,0,3,4,4,1,2,2,7,0,0,0,0,0,1,0,0,1
0.682,1,1,0,3,4,15,3,4,5,85,0,0,0,0,0,0,0,0,0
0.926,1,1,0,2,2,14,3,4,5,74,0,0,0,0,0,0,0,1,0
0.91,1,1,0,4,4,13,3,2,2,12,0,0,0,0,1,0,0,0,1
0.624,1,0,0,3,4,2,5,4,2,15,1,0,0,1,0,1,0,0,0
0.92,1,1,2,3,4,8,3,0,2,21,0,0,0,0,1,0,0,0,0
0.92,1,1,0,4,4,21,6,4,5,12,0,0,0,0,0,0,0,0,0
0.926,1,1,0,3,4,21,7,4,5,26,0,0,0,0,0,0,0,0,0
0.866,1,1,0,3,4,12,3,2,3,62,0,0,0,0,0,0,0,0,0
0.92,1,1,0,3,1,7,2,4,2,79,0,0,0,0,0,0,0,0,0
0.624,1,0,2,2,2,0,3,2,0,111,0,0,0,0,1,1,0,1,1
0.92,1,1,0,4,3,2,3,4,1,30,0,0,0,0,0,0,0,0,0
0.624,1,1,0,3,4,5,6,4,1,22,1,0,0,0,0,0,0,0,0
0.624,1,1,0,4,4,21,6,4,5,72,1,0,0,0,0,0,0,0,0
0.903,1,1,0,3,1,6,2,3,0,71,0,0,0,0,0,0,0,0,0
0.804,1,1,0,3,4,15,3,2,1,64,0,0,0,0,1,0,0,0,1
0.939,1,1,0,2,2,5,0,4,1,12,0,0,0,0,0,0,0,1,0
0.92,1,1,0,3,4,21,3,4,2,51,0,0,0,0,0,0,0,0,0
0.92,1,1,0,3,4,21,3,2,5,50,1,0,0,0,1,1,0,0,1
0.926,1,1,0,2,2,4,0,3,1,96,0,0,0,0,0,0,0,1,0
0.624,1,1,2,4,4,7,0,2,2,119,0,0,0,0,0,0,0,0,0
0.887,1,1,0,3,4,17,2,5,5,105,0,0,0,0,0,0,0,0,0
0.91,1,1,0,3,0,14,2,4,5,22,0,0,0,0,0,0,0,0,0
0.689,1,0,2,2,2,2,3,2,0,12,0,0,0,0,1,0,0,1,1
0.624,1,0,2,2,2,1,3,2,0,100,0,0,0,0,1,1,0,1,1
0.804,1,1,0,3,4,10,0,4,1,112,0,0,0,0,0,0,0,0,0
0.698,1,1,2,2,2,11,7,1,5,15,1,0,0,0,0,1,0,1,0
0.893,1,1,0,4,4,21,3,4,1,82,0,0,0,0,0,0,0,0,0
0.939,1,1,0,3,4,11,3,2,2,18,1,0,0,0,1,0,0,0,1
0.698,1,1,0,4,4,1,1,4,2,29,1,0,0,1,0,1,0,0,0
0.92,1,1,0,3,4,8,2,4,2,100,0,0,0,0,0,0,0,0,0
0.92,0,0,0,3,4,4,3,4,1,36,0,0,0,0,1,0,0,0,0
0.92,0,1,0,3,4,1,4,2,0,9,0,0,0,0,0,0,0,0,1
0.897,1,1,1,3,5,1,2,2,1,222,0,0,0,0,0,0,0,0,1
0.92,1,1,0,3,4,20,7,4,2,48,0,0,0,0,0,0,0,0,0
0.624,1,0,1,3,4,4,1,3,2,112,0,0,0,1,0,0,0,0,0
0.91,1,1,1,3,4,9,7,4,2,51,0,0,0,0,0,0,0,0,0
0.804,1,1,0,3,4,13,3,2,2,18,0,0,0,0,1,0,0,0,1
0.92,1,1,0,3,4,16,3,1,1,278,0,0,0,0,1,0,0,0,0
0.579,1,1,0,3,4,12,2,4,5,5,0,0,0,0,0,0,0,0,0
0.527,1,1,0,3,4,7,3,2,1,25,0,0,0,0,1,0,0,0,1
0.92,0,1,0,3,4,2,2,4,1,79,0,0,0,0,0,0,0,0,0
0.754,1,1,0,3,4,15,3,4,4,90,0,0,0,0,0,1,0,0,0
0.949,1,1,0,4,4,17,0,4,1,134,0,0,0,0,0,0,0,0,0
0.855,1,1,0,4,4,9,2,3,1,112,0,0,0,0,0,1,0,0,0
0.763,1,1,0,3,4,9,2,4,5,146,0,0,0,0,0,0,0,0,0
0.913,1,1,0,4,4,12,3,2,1,52,0,0,0,0,1,1,0,0,1
0.624,1,1,2,3,4,2,1,1,2,80,0,0,0,0,0,1,0,0,0
0.884,1,1,2,3,4,11,2,4,1,10,0,0,0,0,0,1,0,0,0
0.754,1,1,1,2,2,14,3,2,1,23,0,0,0,0,1,1,0,1,1
0.939,1,0,0,4,3,21,7,4,5,42,1,0,0,0,0,1,0,0,0
0.92,1,1,0,3,4,13,7,4,3,46,1,0,0,0,0,0,0,0,0
0.897,1,0,0,4,4,10,3,2,2,39,0,0,0,0,1,0,0,0,1
0.939,1,1,0,2,2,6,7,4,1,48,0,0,0,0,0,0,0,1,0
0.924,1,0,2,3,5,13,3,2,1,29,1,0,0,0,1,0,0,0,1
0.92,1,0,0,1,2,0,3,4,0,39,0,0,0,0,1,0,0,1,0
0.92,0,1,0,3,4,21,3,4,4,42,0,0,0,0,0,0,0,0,0
0.92,1,0,1,3,4,4,3,2,2,312,1,0,0,1,1,1,1,0,1
0.91,1,1,0,4,4,21,5,4,1,150,1,0,0,0,0,0,0,0,0
0.939,1,1,2,4,4,19,3,4,4,134,0,0,0,0,0,1,0,0,0
0.92,1,1,0,4,4,21,4,4,4,18,0,0,0,0,0,1,0,0,0
0.624,1,0,2,2,2,5,3,2,0,20,1,0,0,0,1,0,0,1,1
0.843,1,1,0,3,4,14,3,2,2,22,0,0,0,0,0,0,0,0,0
0.926,1,0,1,2,2,9,3,2,0,13,0,0,0,0,1,0,0,1,1
0.92,1,0,0,1,2,1,3,4,0,57,0,0,0,0,1,0,0,1,0
0.804,0,0,2,2,2,4,3,2,0,144,0,0,0,0,1,0,0,1,1
0.939,1,1,0,3,4,15,3,2,5,50,1,0,0,0,1,0,0,0,1
0.624,1,1,2,3,4,2,0,4,2,62,1,0,0,0,0,0,0,0,0
0.939,1,1,0,3,4,4,3,2,1,36,0,0,0,0,0,0,0,0,1
0.92,2,1,0,3,4,3,2,2,1,10,0,0,0,0,0,0,0,0,1
0.91,1,0,0,3,2,1,3,2,0,202,0,0,1,0,1,0,0,1,1
0.926,0,1,0,3,4,21,3,4,2,40,0,0,0,0,0,0,0,0,0
0.897,1,0,2,3,4,4,3,2,1,13,0,0,0,0,1,1,0,0,1
0.926,1,1,2,4,4,13,1,1,2,80,0,0,0,0,0,0,0,0,0
0.55,0,1,0,3,4,4,4,4,0,55,0,0,0,0,0,0,0,0,0
0.92,0,0,2,3,4,3,3,2,0,109,1,0,0,0,1,0,0,0,1
0.926,1,1,0,3,4,12,0,4,1,19,1,0,0,0,0,0,0,0,0
0.926,0,0,0,4,3,4,1,4,2,53,0,0,0,0,0,0,0,0,0
0.926,1,0,0,3,4,7,2,4,0,34,0,0,0,0,0,1,0,0,0
0.884,1,1,0,3,4,20,3,2,5,4,0,0,0,0,1,0,0,0,1
0.926,1,0,0,5,4,21,6,1,5,33,1,0,0,0,0,0,0,0,0
0.92,1,1,0,3,4,5,7,4,3,23,0,0,0,0,0,0,0,0,0
0.802,1,0,2,4,4,3,3,2,2,302,0,0,0,1,1,1,0,0,1
0.926,1,1,0,4,4,15,4,4,1,46,0,0,0,0,0,0,0,0,0
0.884,1,1,0,4,4,3,2,4,1,70,0,0,0,0,0,1,0,0,0
0.624,1,1,2,3,4,4,3,0,1,43,1,0,0,0,0,0,0,0,0
0.92,1,1,0,3,5,5,0,4,1,214,0,0,0,0,0,0,0,0,0
0.776,1,0,2,3,4,4,3,2,0,52,0,0,0,0,1,0,0,0,1
0.701,1,1,0,4,4,16,3,2,1,150,0,0,0,0,1,0,0,0,1
0.55,1,1,0,3,4,2,3,4,1,55,0,0,0,0,0,0,0,0,0
0.926,1,1,0,3,4,17,0,4,5,76,0,0,0,0,0,1,0,0,0
0.92,1,1,0,3,4,21,3,2,5,152,0,0,0,0,1,0,0,0,1
0.789,1,0,2,3,4,3,3,2,2,47,0,0,0,0,1,0,0,0,1
